Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_E,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_Pa,Meas_Tair,Meas_Tleaf,Meas_Fan_speed,Meas_CO2_s,Meas_H2O_r,Meas_H2O_s,Meas_CO2_r,f
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Heated,3,1702062794,124,2023-12-08,12:13:14,5.3738e-4,0.53737684,2.18647827,341.2027213,168.7854638,0.0216877,30.86139873,55.15927726,2.35250554,2.12334314,0.76659541,NA,2.18647827,35.05089103,1.09889106,0.61011049,699.9939333,88.42822667,30.01830667,29.48407333,4998,341.202733333333,26.0469266666667,26.5735133333333,343.4658,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Heated,2,1702062739,69,2023-12-08,12:12:19,5.783e-4,0.57830329,1.9840204,341.5173894,195.3565201,0.02356671,30.78326317,55.33113759,2.35160405,2.10432267,0.76659541,NA,1.9840204,32.24775934,1.03349866,0.6176128,700.0150667,88.42728,29.95748,29.36410667,5004.16666666667,341.5174,25.9832133333333,26.5636066666667,343.8189333,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",1,Control,4,1702065682,143,2023-12-08,13:01:22,0.0012572,1.25719929,2.18238369,385.6078005,303.2838128,0.05153746,32.94739384,60.24888459,2.94302983,2.09416312,0.76659541,NA,2.18238369,29.05408503,1.4264711,0.57511411,699.9956875,88.3685125,32.4019,31.7589375,4998.28125,385.6078125,32.04129375,33.26641875,378.6285,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",1,Unheated,6,1702064781,259,2023-12-08,12:46:21,6.4959e-4,0.64959079,NA,400.6481253,388.1141475,0.02665393,32.58359195,60.54367131,2.85646475,2.07863345,0.76659541,NA,NA,26.02439814,1.62929347,0.5553894,700.001625,88.37620625,31.787775,31.3291875,4995.3125,400.648125,31.7136625,32.28510625,391.682375,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",1,Unheated,5,1702064708,186,2023-12-08,12:45:08,5.6208e-4,0.56207705,3.75248483,363.843713,93.025635,0.0230709,32.5591998,60.66728735,2.85256906,2.0757488,0.76659541,NA,3.75248483,24.38500179,1.61669761,0.55657487,699.9979333,88.37709333,31.72773333,31.32305333,4999.5,363.843733333333,31.7371466666667,32.2407666666667,363.4827333,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",1,Heated,4,1702065244,121,2023-12-08,12:54:04,9.9031e-4,0.99030688,4.88625874,386.9189114,182.2263447,0.04084111,32.78000786,60.601621,2.91429821,2.07569476,0.76659541,NA,4.88625874,32.81199693,1.50477486,0.56733518,700.0193125,88.37,32.1249,31.26428125,5001.5625,386.9189375,31.96508125,32.9410875,394.1128125,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",1,Control,3,1702065622,83,2023-12-08,13:00:22,0.00133099,1.33098676,4.53626762,363.0807885,218.0591995,0.05512239,32.87359147,60.35561519,2.94089832,2.07543595,0.76659541,NA,4.53626762,24.20249575,1.26551362,0.59179343,700.017125,88.36521875,32.35770625,31.5314875,4986.875,363.0808125,31.982975,33.2435125,367.2918125,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Heated,1,1702062670,0,2023-12-08,12:11:10,6.0281e-4,0.60281306,1.84172138,341.3219902,211.5397829,0.02492627,30.67221083,55.68434519,2.35268569,2.07505932,0.76659541,NA,1.84172138,22.5100763,0.84148881,0.64074783,699.9916875,88.42493125,29.854775,29.16423125,4985.15625,341.322,25.96675625,26.57650625,343.23175,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",1,Unheated,4,1702064645,123,2023-12-08,12:44:05,4.8169e-4,0.48169235,0.25740171,399.8061236,364.1120802,0.01989151,32.53758915,61.04278613,2.86129499,2.06102248,0.76659541,NA,0.25740171,23.57741532,1.59048852,0.55905787,700.0334375,88.372225,31.6728,31.34363125,4997.8125,399.806125,31.85305,32.341175,400.109875,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",1,Control,2,1702065572,33,2023-12-08,12:59:32,0.00133327,1.33327012,4.34155297,367.7677769,229.6308973,0.05572377,32.82623614,60.61781603,2.94604844,2.05694148,0.76659541,NA,4.34155297,16.38409368,1.01475376,0.6197975,700.0119333,88.36324667,32.31192,31.39943333,4998.5,367.7678,31.9504466666667,33.3025133333333,366.1234,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",1,Unheated,3,1702064607,85,2023-12-08,12:43:27,4.6364e-4,0.46363877,2.44237503,399.7899875,183.7509906,0.01918898,32.49398048,61.06441599,2.85406401,2.05616447,0.76659541,NA,2.44237503,22.30001454,1.57210851,0.5608124,700.0344667,88.37140667,31.62196667,31.30361333,5000.5,399.79,31.8305,32.2597266666667,404.2078,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",1,Unheated,2,1702064572,50,2023-12-08,12:42:52,4.2959e-4,0.42959417,NA,430.4994385,1049.687448,0.01785807,32.44021238,61.18467315,2.84878804,2.04657069,0.76659541,NA,NA,22.23683721,1.53772262,0.5641246,699.988,88.37205333,31.55472,31.16250667,5005.83333333333,430.4994,31.7696666666667,32.19984,456.5548,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",1,Control,1,1702065539,0,2023-12-08,12:58:59,0.00130193,1.30192526,0.05672512,364.502333,349.1081716,0.05497938,32.76817662,60.96747715,2.95121259,2.03545878,0.76659541,NA,0.05672512,6.10795587,0.75557454,0.65167037,700.0003333,88.36515333,32.2411,30.97792,5001,364.502333333333,32.1386666666667,33.3605,374.9696,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Unheated,6,1702062370,278,2023-12-08,12:06:10,7.3166e-4,0.73165885,2.41094897,345.6870495,209.9052763,0.0310623,30.52928212,56.29387004,2.3663881,2.02531455,0.76659541,NA,2.41094897,41.52857844,1.10209865,0.60974717,700.0246875,88.43165625,29.76646875,29.42493125,5004.53125,345.6870625,26.0154,26.72930625,346.0443125,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",1,Unheated,1,1702064522,0,2023-12-08,12:42:02,4.5692e-4,0.45692199,1.74143472,409.9695532,251.4980675,0.01920692,32.34948759,61.38679909,2.84530587,2.02505146,0.76659541,NA,1.74143472,18.87053307,1.46776218,0.57098574,700.0315625,88.370675,31.475125,31.04988125,5006.40625,409.9695625,31.70071875,32.161,395.2694375,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",1,Heated,3,1702065197,74,2023-12-08,12:53:17,0.00121005,1.21004711,3.847286,386.9601788,254.2081593,0.05175669,32.62854388,61.33220684,2.93920088,2.008414,0.76659541,NA,3.847286,29.80098265,1.35678699,0.58221833,700.0101333,88.37224667,32.06346667,31.10266,4998.33333333333,386.9602,31.9793666666667,33.22176,377.2168667,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Unheated,5,1702062318,226,2023-12-08,12:05:18,7.463e-4,0.74629583,2.60255233,342.0504525,200.5304339,0.0319863,30.45395169,56.50764193,2.36584078,2.00696885,0.76659541,NA,2.60255233,40.61153081,1.07486396,0.61284578,699.9414,88.43117333,29.69659333,29.33985333,4996.83333333333,342.050466666667,26.0006133333333,26.72326,344.1124667,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Unheated,4,1702062250,158,2023-12-08,12:04:10,7.6997e-4,0.76997064,3.47924908,348.7824477,171.3430365,0.03347771,30.34811397,56.84490834,2.36683821,1.97954677,0.76659541,NA,3.47924908,38.76063642,1.02209367,0.6189402,699.9861333,88.42902667,29.60058,29.22980667,4999.66666666667,348.782466666667,25.9893,26.7351866666667,347.187,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",1,Heated,2,1702065160,37,2023-12-08,12:52:40,0.00141248,1.41248468,2.49706522,426.9969863,347.2324037,0.06207725,32.48085362,61.68424496,2.94530844,1.96128615,0.76659541,NA,2.49706522,29.19874859,1.19803795,0.59907698,700.0468,88.37259333,31.99900667,30.89529333,5001.16666666667,426.997,31.84944,33.2906133333333,435.2679333,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Unheated,3,1702062195,103,2023-12-08,12:03:15,8.2829e-4,0.82828721,2.68052533,341.7313186,212.6536631,0.03642627,30.26525704,57.0308014,2.36662552,1.95916967,0.76659541,NA,2.68052533,37.26464271,0.94171265,0.6284599,700.0220667,88.43148667,29.54236,29.11002667,5008.83333333333,341.731333333333,25.92796,26.7320133333333,344.3844667,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Unheated,2,1702062127,35,2023-12-08,12:02:07,9.1798e-4,0.91798454,3.03403374,343.0759174,214.4445069,0.04137787,30.14658591,57.67038414,2.38188158,1.9145721,0.76659541,NA,3.03403374,32.29297582,0.76395111,0.65058908,700.0092667,88.4304,29.46037333,28.92180667,5006.33333333333,343.075933333333,25.9526533333333,26.9046733333333,344.6010667,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",1,Heated,1,1702065123,0,2023-12-08,12:52:03,0.0016241,1.6240973,0.57523854,495.9811302,466.3221164,0.07465776,32.31094456,62.6449939,2.97719487,1.88257468,0.76659541,NA,0.57523854,24.28983077,0.9897182,0.6227396,700.0184667,88.37529333,31.91622,30.61065333,5005.33333333333,495.981133333333,32.0259533333333,33.6499866666667,438.6758,TRUE
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Unheated,1,1702062092,0,2023-12-08,12:01:32,9.9358e-4,0.99358297,3.13349018,346.8494494,225.8008574,0.04573444,30.01735405,58.12414286,2.38702354,1.8776749,0.76659541,NA,3.13349018,25.82873369,0.58737747,0.67416912,699.9792667,88.43009333,29.3619,28.58466,5001.83333333333,346.849466666667,25.9825933333333,26.96286,349.3742667,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Control,6,1702061811,262,2023-12-08,11:56:51,7.8668e-4,0.78667861,2.71005481,342.695423,212.8602039,0.0364441,29.81792607,58.29263616,2.35480815,1.86128761,0.76659541,NA,2.71005481,36.17523723,1.03691004,0.61721686,699.998875,88.43505,29.07659375,28.47016875,4996.40625,342.6954375,25.82578125,26.59745625,345.601625,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Control,5,1702061753,204,2023-12-08,11:55:53,8.0232e-4,0.80231958,2.5825878,342.4150527,222.088046,0.03773132,29.70963196,58.64636585,2.35528453,1.83462164,0.76659541,NA,2.5825878,34.90573463,0.99494725,0.62212279,699.9824667,88.44001333,28.97552,28.35871333,5006.66666666667,342.415066666667,25.81554,26.60136,345.3694667,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Control,4,1702061707,158,2023-12-08,11:55:07,8.0769e-4,0.80768757,2.57509844,342.5952362,224.7454166,0.03846583,29.61350874,58.94608992,2.35443634,1.81234253,0.76659541,NA,2.57509844,32.82314944,0.95246077,0.62717005,700.0559375,88.44189375,28.88125,28.23231875,5004.375,342.59525,25.8154125,26.59121875,345.4586875,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Control,3,1702061653,104,2023-12-08,11:54:13,8.169e-4,0.81690168,2.76392166,342.7764226,220.1781678,0.03948813,29.49017817,59.26274336,2.35058058,1.78668792,0.76659541,NA,2.76392166,29.63679665,0.87746776,0.63628173,700.002875,88.44985,28.7605,28.0875875,4988.75,342.7764375,25.7344875,26.54525625,345.6945625,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Control,2,1702061604,55,2023-12-08,11:53:24,8.1471e-4,0.81470545,NA,345.1369087,580.8686428,0.04000707,29.36432918,59.62949166,2.34792082,1.75942268,0.76659541,NA,NA,25.80837831,0.7718178,0.64957686,700.0148125,88.45308125,28.6346,27.90195,5000.78125,345.136875,25.7324875,26.51428125,354.5435625,FALSE
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Control,1,1702061549,0,2023-12-08,11:52:29,7.9442e-4,0.79441858,2.23651052,343.5485506,242.6926748,0.03959237,29.22373544,59.95443793,2.34035007,1.73378566,0.76659541,NA,2.23651052,14.80108864,0.56906731,0.67671249,699.9406875,88.45324375,28.48535625,27.601725,4997.34375,343.5485625,25.66265625,26.428725,345.8988125,FALSE
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Heated,6,1702670034,414,2023-12-15,12:53:54,5.41e-4,0.54099632,1.23459437,291.7967432,181.7706905,0.01992251,32.66301247,55.63209845,2.63018352,2.32704768,0.79624673,NA,1.23459437,38.66962432,1.53802895,0.60625843,699.9825625,88.85551875,31.82435625,31.982,4987.5,291.79675,29.04238125,29.567375,293.1891875,FALSE
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Heated,5,1702669977,357,2023-12-15,12:52:57,4.9804e-4,0.49804102,1.38114611,291.7835551,160.9563071,0.01836002,32.65944409,55.74915567,2.6328931,2.32334182,0.79624673,NA,1.38114611,37.56072239,1.52813873,0.60719006,699.983375,88.85375625,31.8054375,31.95228125,5012.5,291.7835625,29.11515,29.5985,293.3101875,FALSE
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Heated,2,1702669711,91,2023-12-15,12:48:31,6.1094e-4,0.6109417,1.23864381,292.0129933,193.9881092,0.0227793,32.57343202,55.84683816,2.63143032,2.30084272,0.79624673,NA,1.23864381,31.59554322,1.36593072,0.62288878,700.011,88.86175333,31.76475333,31.82756667,5003,292.013,28.98646,29.5793666666667,293.4301333,FALSE
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Heated,4,1702669920,300,2023-12-15,12:52:00,5.3151e-4,0.53151168,1.02897675,292.2462445,198.1426229,0.01981594,32.60683227,56.09502743,2.64324032,2.2983256,0.79624673,NA,1.02897675,36.83942672,1.50982837,0.60892243,699.9764375,88.84986875,31.765525,31.8716125,5002.03125,292.24625,29.20034375,29.7160625,293.4305625,FALSE
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Heated,3,1702669838,218,2023-12-15,12:50:38,5.5167e-4,0.5516678,0.81958376,292.2942623,217.4116569,0.02062962,32.593366,56.16230196,2.64556746,2.29224994,0.79624673,NA,0.81958376,35.0555563,1.48096048,0.61167383,700.0062667,88.85915333,31.75990667,31.86844,4997.5,292.294266666667,29.2038533333333,29.7391333333333,293.2751333,FALSE
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Heated,1,1702669620,0,2023-12-15,12:47:00,6.7571e-4,0.6757108,1.22422998,292.1579311,204.5796236,0.02560696,32.51214799,56.34048172,2.64936135,2.26590031,0.79624673,NA,1.22422998,19.73698052,1.06634845,0.65412393,700.014625,88.86716875,31.72931875,31.7177,4995.15625,292.1579375,29.1234625,29.7791,293.5796875,FALSE
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",1,Control,6,1702667525,421,2023-12-15,12:12:05,5.4602e-4,0.54602265,1.15833153,321.3753939,223.9635356,0.02159577,32.76969257,59.32711696,2.82232274,2.16477411,0.79624673,NA,1.15833153,38.05264835,1.93485788,0.57109994,700.0057333,88.84737333,31.93380667,31.28376667,4995.16666666667,321.3754,31.20156,31.7302533333333,322.7092,TRUE
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Control,5,1702669241,227,2023-12-15,12:40:41,0.00122514,1.22513929,2.15527431,292.6581219,211.1838441,0.04902336,32.38675716,57.50096748,2.71932871,2.16128567,0.79624673,NA,2.15527431,40.45484066,1.31152382,0.62833776,699.9877333,88.87386,31.82947333,31.19510667,4998.5,292.658133333333,29.3752266666667,30.5632266666667,295.1726,FALSE
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Control,6,1702669311,297,2023-12-15,12:41:51,0.00124582,1.24581578,2.65874616,292.4493607,196.0982676,0.0498635,32.37317114,57.43954561,2.71558821,2.16128494,0.79624673,NA,2.65874616,41.50391713,1.34474993,0.62499881,700.019125,88.86915625,31.82404375,31.17965625,4994.21875,292.449375,29.314975,30.52280625,295.4725625,FALSE
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Control,4,1702669197,183,2023-12-15,12:39:57,0.00127913,1.27912623,2.19799959,293.280613,213.6133065,0.05135224,32.36136316,57.47802756,2.71778969,2.1558339,0.79624673,NA,2.19799959,40.05329429,1.2761205,0.63193497,699.9958125,88.874525,31.826525,31.157125,5004.375,293.280625,29.30529375,30.54573125,295.8545625,FALSE
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Control,3,1702669141,127,2023-12-15,12:39:01,0.00128377,1.28377273,3.31893346,291.6927948,178.1154738,0.05171027,32.34264736,57.56792468,2.71948256,2.14899429,0.79624673,NA,3.31893346,37.41740943,1.22861043,0.63682754,699.976875,88.87625625,31.8099375,31.0896125,5007.8125,291.6928125,29.3195875,30.56415625,295.3863125,FALSE
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Control,2,1702669082,68,2023-12-15,12:38:02,0.00135525,1.35525061,3.7085773,292.9219177,174.8898979,0.05537991,32.28662215,57.92625177,2.732222,2.12087649,0.79624673,NA,3.7085773,34.21656105,1.13219957,0.64699246,699.9993125,88.8809375,31.78291875,31.00301875,5003.90625,292.9219375,29.39206875,30.70570625,297.0275,FALSE
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",1,Control,5,1702667402,298,2023-12-15,12:10:02,5.5518e-4,0.55518088,NA,329.8792371,803.0863372,0.02247235,32.62343419,59.96606361,2.82982233,2.11636838,0.79624673,NA,NA,36.0518735,1.89593653,0.57436692,699.9868,88.85374667,31.79157333,31.13735333,4999,329.8792,31.27476,31.8123133333333,323.141,TRUE
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Control,1,1702669014,0,2023-12-15,12:36:54,0.00138589,1.38589108,1.03802584,305.8121278,265.0102811,0.05707696,32.23625259,58.08446983,2.73380811,2.10550055,0.79624673,NA,1.03802584,27.73252689,0.9417513,0.66805673,699.9371333,88.87686,31.74504667,30.86129333,5001.66666666667,305.812133333333,29.38162,30.7249466666667,307.274,FALSE
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",1,Control,4,1702667281,177,2023-12-15,12:08:01,6.5989e-4,0.65989295,NA,331.3333537,762.9186922,0.02744485,32.42830588,60.45706013,2.82851032,2.06356093,0.79624673,NA,NA,33.84438002,1.80763755,0.58191896,699.999125,88.85145625,31.639625,31.0262125,5004.0625,331.3333125,31.15945,31.798375,323.841875,TRUE
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",1,Control,2,1702667169,65,2023-12-15,12:06:09,7.8725e-4,0.7872519,NA,320.5336251,309.8692661,0.03397983,32.19274178,61.21322756,2.83415088,1.99327316,0.79624673,NA,NA,26.6447587,1.54670363,0.60544364,699.9566875,88.85848125,31.455825,30.86641875,4999.6875,320.533625,31.09708125,31.859225,320.76225,TRUE
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",1,Control,1,1702667104,0,2023-12-15,12:05:04,8.8862e-4,0.88861791,1.80677302,319.3125239,235.1763955,0.03945802,32.02059607,61.786414980000004,2.83944099,1.94121161,0.79624673,NA,1.80677302,13.80189008,1.11330426,0.6490228,699.9746667,88.85319333,31.32469333,30.74332,4994.66666666667,319.312533333333,31.0600466666667,31.9206066666667,321.4038,TRUE
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",1,Unheated,6,1702666829,270,2023-12-15,12:00:29,0.00110724,1.10723677,4.2152279,325.024577,187.3913993,0.05304543,31.62035559,63.46480286,2.86540947,1.80802103,0.79624673,NA,4.2152279,50.10865833,1.74945053,0.58700509,699.9949333,88.87054,31.01391333,30.60606667,4994.16666666667,325.0246,31.13428,32.2062533333333,329.6014,TRUE
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",1,Unheated,5,1702666764,205,2023-12-15,11:59:24,0.00110711,1.10711074,NA,341.3493904,413.8356226,0.05426538,31.50928857,64.09905722,2.8759037,1.76814633,0.79624673,NA,NA,49.13213209,1.67254342,0.59386556,700.0060625,88.87853125,30.90365625,30.51796875,5008.125,341.349375,31.24999375,32.321325,338.8860625,TRUE
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",1,Unheated,3,1702666655,96,2023-12-15,11:57:35,0.00126733,1.26732846,NA,362.826517,584.0029438,0.06520118,31.23464229,64.98740188,2.88112117,1.69096649,0.79624673,NA,NA,45.91530195,1.48735047,0.61106266,700.001,88.88270667,30.69436,30.33423333,5005,362.826466666667,31.1516733333333,32.37846,353.8244667,TRUE
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",1,Unheated,2,1702666615,56,2023-12-15,11:56:55,0.00137565,1.37565205,7.79779717,325.6772249,143.8203175,0.07284542,31.08828679,65.50548618,2.88704538,1.6470926,0.79624673,NA,7.79779717,40.44549527,1.38284657,0.62121383,700.0307333,88.88123333,30.59139333,30.18376667,4988,325.677266666667,31.1140266666667,32.4455266666667,333.9260667,TRUE
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",1,Unheated,1,1702666559,0,2023-12-15,11:55:59,0.00144181,1.44181405,NA,327.1444441,342.8015195,0.07907948,30.91668437,66.26304716,2.89643922,1.59355228,0.79624673,NA,NA,29.68620901,1.09130401,0.6514029,700.0176875,88.88225625,30.4472125,30.02730625,4994.0625,327.1444375,31.15535625,32.55105625,326.3749375,TRUE
2023-12-15-1126_logdata,group1,NA,1,Heated,6,1702666104,318,2023-12-15,11:48:24,3.8047e-4,0.38046941,NA,338.6822932,719.3194154,0.02051684,30.57758116,67.22786213,2.81056435,1.59328918,0.79624673,NA,NA,38.33342992,1.65533276,0.59542284,700.0000667,88.87528667,29.67123333,29.54024667,4990,338.682266666667,31.2196733333333,31.5880933333333,333.7561333,TRUE
